INFO 2026-04-05 13:37:45,306 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:04:57,483 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-000-Anekwong/status
INFO 2026-04-05 14:04:57,489 mqtt_handler Created device: ESP32-FARM-000-Anekwong with status offline
INFO 2026-04-05 14:04:57,489 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-HANAHARPER/status
INFO 2026-04-05 14:04:57,496 mqtt_handler Created device: ESP32-FARM-001-HANAHARPER with status offline
INFO 2026-04-05 14:04:57,497 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-ATTASIT/status
INFO 2026-04-05 14:04:57,505 mqtt_handler Created device: ESP32-FARM-001-ATTASIT with status offline
INFO 2026-04-05 14:04:57,506 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-methee/status
INFO 2026-04-05 14:04:57,512 mqtt_handler Created device: ESP32-FARM-001-methee with status offline
INFO 2026-04-05 14:04:57,514 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-chonmapat/status
INFO 2026-04-05 14:04:57,520 mqtt_handler Created device: ESP32-FARM-001-chonmapat with status offline
INFO 2026-04-05 14:04:57,521 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-SUWAN-LAR/status
INFO 2026-04-05 14:04:57,527 mqtt_handler Created device: ESP32-FARM-001-SUWAN-LAR with status offline
INFO 2026-04-05 14:04:57,527 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001/status
INFO 2026-04-05 14:04:57,534 mqtt_handler Created device: ESP32-FARM-001 with status offline
INFO 2026-04-05 14:04:57,535 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-WEERADEJ/status
INFO 2026-04-05 14:04:57,541 mqtt_handler Created device: ESP32-FARM-WEERADEJ with status offline
INFO 2026-04-05 14:04:57,541 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:04:57,548 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:05:01,510 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:01,525 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:05:06,511 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:06,532 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:05:11,512 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:11,529 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:05:11,758 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:05:11,766 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:05:16,514 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:16,530 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:05:21,515 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:21,541 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:05:26,518 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:26,541 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:05:31,522 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:31,548 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:05:36,529 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:36,576 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:05:41,516 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:41,565 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:05:41,754 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:05:41,775 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:05:46,515 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:46,564 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:05:51,518 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:51,552 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:05:56,521 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:05:56,549 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:01,520 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:01,555 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:06,516 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:06,579 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:11,523 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:11,540 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:11,765 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:06:11,798 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:06:16,519 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:16,546 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:21,514 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:21,538 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:26,513 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:26,532 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:31,529 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:31,551 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:36,536 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:36,562 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:56,434 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:56,451 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:56,452 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:06:56,459 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:06:56,461 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:56,473 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:56,755 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:56,769 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:06:56,770 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:06:56,784 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:01,538 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:01,579 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:06,549 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:06,575 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:11,591 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:11,602 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:11,787 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:07:11,794 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:07:14,731 autoreload D:\GitAGThaiTechZone\myAPP-Django-AIOTs\myapp\mqtt_handler.py changed, reloading.
INFO 2026-04-05 14:07:16,388 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:07:16,585 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:16,599 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:21,528 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:21,558 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:26,517 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:26,530 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:29,118 autoreload D:\GitAGThaiTechZone\myAPP-Django-AIOTs\myapp\mqtt_handler.py changed, reloading.
INFO 2026-04-05 14:07:30,246 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:07:31,527 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:31,544 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:36,520 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:36,546 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:41,517 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:41,537 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:41,777 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:07:41,791 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:07:46,525 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:46,560 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:51,535 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:51,572 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:07:56,535 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:07:56,564 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:01,527 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:01,563 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:06,517 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:06,537 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:11,521 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:11,539 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:11,781 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:08:11,810 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:08:16,519 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:16,554 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:21,522 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:21,550 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:26,524 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:26,562 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:31,518 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:31,548 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:36,530 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:36,544 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:41,534 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:41,562 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:41,782 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:08:41,798 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:08:46,518 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:46,532 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:51,523 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:51,552 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:08:56,526 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:08:56,538 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:09:01,513 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:09:01,535 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:09:06,532 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:09:06,583 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:09:11,519 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:09:11,546 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:09:11,778 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:09:11,802 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:09:16,520 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:09:16,553 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:09:21,519 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:09:21,543 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:09:26,567 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:09:26,609 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:09:31,508 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:09:31,530 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:09:36,521 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:09:36,552 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:09:41,534 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:09:41,555 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:09:41,801 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:09:41,814 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:09:46,351 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:09:46,515 mqtt_handler Stopping MQTT client
INFO 2026-04-05 14:09:46,515 mqtt_handler Disconnected from MQTT broker
INFO 2026-04-05 14:09:50,643 mqtt_handler Connecting to MQTT broker at broker.hivemq.com:1883
INFO 2026-04-05 14:09:50,879 mqtt_handler Starting MQTT client loop
INFO 2026-04-05 14:09:51,072 mqtt_handler Connected to MQTT broker successfully
INFO 2026-04-05 14:09:51,076 mqtt_handler Subscribed to smartfarm topics
INFO 2026-04-05 14:09:51,480 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-WEERADEJ/status
INFO 2026-04-05 14:09:51,495 mqtt_handler Updated device: ESP32-FARM-001-WEERADEJ with status offline
INFO 2026-04-05 14:09:51,495 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-Jan01/status
INFO 2026-04-05 14:09:51,508 mqtt_handler Updated device: ESP32-FARM-Jan01 with status offline
INFO 2026-04-05 14:09:51,510 mqtt_handler Received message on topic: smartfarm/KOTA-FARM-001/status
INFO 2026-04-05 14:09:51,519 mqtt_handler Updated device: KOTA-FARM-001 with status offline
INFO 2026-04-05 14:09:51,521 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-BENJA-BENZ/status
INFO 2026-04-05 14:09:51,529 mqtt_handler Updated device: ESP32-FARM-001-BENJA-BENZ with status offline
INFO 2026-04-05 14:09:51,529 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-TK2468/status
INFO 2026-04-05 14:09:51,536 mqtt_handler Updated device: ESP32-FARM-001-TK2468 with status offline
INFO 2026-04-05 14:09:51,537 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-000-Anekwong/status
INFO 2026-04-05 14:09:51,546 mqtt_handler Updated device: ESP32-FARM-000-Anekwong with status offline
INFO 2026-04-05 14:09:51,546 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-HANAHARPER/status
INFO 2026-04-05 14:09:51,557 mqtt_handler Updated device: ESP32-FARM-001-HANAHARPER with status offline
INFO 2026-04-05 14:09:51,558 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-ATTASIT/status
INFO 2026-04-05 14:09:51,565 mqtt_handler Updated device: ESP32-FARM-001-ATTASIT with status offline
INFO 2026-04-05 14:09:51,566 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-methee/status
INFO 2026-04-05 14:09:51,579 mqtt_handler Updated device: ESP32-FARM-001-methee with status offline
INFO 2026-04-05 14:09:51,579 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-chonmapat/status
INFO 2026-04-05 14:09:51,585 mqtt_handler Updated device: ESP32-FARM-001-chonmapat with status offline
INFO 2026-04-05 14:09:51,585 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-SUWAN-LAR/status
INFO 2026-04-05 14:09:51,612 mqtt_handler Updated device: ESP32-FARM-001-SUWAN-LAR with status offline
INFO 2026-04-05 14:09:51,617 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001/status
INFO 2026-04-05 14:09:51,634 mqtt_handler Updated device: ESP32-FARM-001 with status offline
INFO 2026-04-05 14:09:51,634 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-WEERADEJ/status
INFO 2026-04-05 14:09:51,646 mqtt_handler Updated device: ESP32-FARM-WEERADEJ with status offline
INFO 2026-04-05 14:09:51,647 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:09:51,652 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:09:51,653 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:09:51,679 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:09:56,533 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:09:56,559 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:01,522 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:01,536 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:06,516 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:06,549 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:11,519 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:11,535 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:11,800 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:10:11,820 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:10:16,529 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:16,569 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:21,534 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:21,558 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:26,560 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:26,576 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:31,522 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:31,566 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:36,545 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:36,581 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:41,528 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:41,550 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:41,803 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
INFO 2026-04-05 14:10:41,843 mqtt_handler Updated device: ESP32-FARM-001-NATTAPHOL-PALM with status online
INFO 2026-04-05 14:10:46,535 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:46,560 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:51,532 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:51,546 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:10:56,532 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:10:56,547 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:01,519 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:01,537 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:05,981 autoreload Watching for file changes with StatReloader
INFO 2026-04-05 14:11:06,526 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:06,538 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:11,523 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/telemetry
INFO 2026-04-05 14:11:11,547 mqtt_handler Created telemetry log for ESP32-FARM-001-NATTAPHOL-PALM
INFO 2026-04-05 14:11:11,799 mqtt_handler Received message on topic: smartfarm/ESP32-FARM-001-NATTAPHOL-PALM/status
